species	db	value	unity	value_used	category	id
Epinephelus_fuscoguttatus	fishbase	11	kg	11	weight	Epinephelus_fuscoguttatus;fishbase;weight
Gymnogyps_californianus	ADW	11000	g	11	weight	Gymnogyps_californianus;ADW;weight
Lynx_pardinus	AnAge	11000	g	11	weight	Lynx_pardinus;AnAge;weight
Meleagris_gallopavo	ADW	11	kg	11	weight	Meleagris_gallopavo;ADW;weight
Sander_lucioperca	AnAge	11000	g	11	weight	Sander_lucioperca;AnAge;weight
Sander_lucioperca	EOL	11000	g	11	weight	Sander_lucioperca;EOL;weight
Symphalangus_syndactylus	AnAge	10900	g	10.9	weight	Symphalangus_syndactylus;AnAge;weight
Silurus_meridionalis	EOL	10.8	kg	10.8	weight	Silurus_meridionalis;EOL;weight
Silurus_meridionalis	fishbase	10.8	kg	10.8	weight	Silurus_meridionalis;fishbase;weight
Prionailurus_viverrinus	AnAge	10650	g	10.65	weight	Prionailurus_viverrinus;AnAge;weight
Cyprinus_carpio	AnAge	10600	g	10.6	weight	Cyprinus_carpio;AnAge;weight
Coregonus_clupeaformis	AnAge	10450	g	10.45	weight	Coregonus_clupeaformis;AnAge;weight
Macaca_thibetana	AnAge	10300	g	10.3	weight	Macaca_thibetana;AnAge;weight
Chelydra_serpentina	AnAge	10250	g	10.25	weight	Chelydra_serpentina;AnAge;weight
Lynx_canadensis	AnAge	10100	g	10.1	weight	Lynx_canadensis;AnAge;weight
Micropterus_salmoides	ADW	10.1	kg	10.1	weight	Micropterus_salmoides;ADW;weight
Micropterus_salmoides	fishbase	10.1	kg	10.1	weight	Micropterus_salmoides;fishbase;weight
Dicentrarchus_labrax	ADW	10	kg	10	weight	Dicentrarchus_labrax;ADW;weight
Nyctereutes_procyonoides	ADW	10	kg	10	weight	Nyctereutes_procyonoides;ADW;weight
Rhinopithecus_bieti	AnAge	9960	g	9.96	weight	Rhinopithecus_bieti;AnAge;weight
Megalops_cyprinoides	AnAge	9900	g	9.9	weight	Megalops_cyprinoides;AnAge;weight
Megalops_cyprinoides	EOL	9900	g	9.9	weight	Megalops_cyprinoides;EOL;weight
Dissostichus_eleginoides	fishbase	9.6	kg	9.6	weight	Dissostichus_eleginoides;fishbase;weight
Pelecanus_crispus	AnAge	9550	g	9.55	weight	Pelecanus_crispus;AnAge;weight
Pelecanus_crispus	EOL	9550	g	9.55	weight	Pelecanus_crispus;EOL;weight
Cyclopterus_lumpus	fishbase	9.5	kg	9.5	weight	Cyclopterus_lumpus;fishbase;weight
Sparus_aurata	AnAge	9460	g	9.46	weight	Sparus_aurata;AnAge;weight
Sparus_aurata	EOL	9460	g	9.46	weight	Sparus_aurata;EOL;weight
Phascolarctos_cinereus	AnAge	9300	g	9.3	weight	Phascolarctos_cinereus;AnAge;weight
Paralichthys_olivaceus	fishbase	9.1	kg	9.1	weight	Paralichthys_olivaceus;fishbase;weight
Albula_goreensis	ADW	9	kg	9	weight	Albula_goreensis;ADW;weight
Harpia_harpyja	ADW	9	kg	9	weight	Harpia_harpyja;ADW;weight
Hylobates_moloch	ADW	9	kg	9	weight	Hylobates_moloch;ADW;weight
Lontra_canadensis	AnAge	9000	g	9	weight	Lontra_canadensis;AnAge;weight
Puma_yagouaroundi	ADW	9	kg	9	weight	Puma_yagouaroundi;ADW;weight
Colobus_angolensis	EOL	8990	g	8.99	weight	Colobus_angolensis;EOL;weight
Acipenser_ruthenus	AnAge	8800	g	8.8	weight	Acipenser_ruthenus;AnAge;weight
Acipenser_ruthenus	EOL	8800	g	8.8	weight	Acipenser_ruthenus;EOL;weight
Oncorhynchus_keta	AnAge	8745	g	8.745	weight	Oncorhynchus_keta;AnAge;weight
Oncorhynchus_keta	EOL	8745	g	8.745	weight	Oncorhynchus_keta;EOL;weight
Cygnus_atratus	ADW	8700	g	8.7	weight	Cygnus_atratus;ADW;weight
Colobus_angolensis	AnAge	8625	g	8.625	weight	Colobus_angolensis;AnAge;weight
Albula_glossodonta	EOL	8610	g	8.61	weight	Albula_glossodonta;EOL;weight
Albula_glossodonta	fishbase	8.6	kg	8.6	weight	Albula_glossodonta;fishbase;weight
Lynx_rufus	AnAge	8600	g	8.6	weight	Lynx_rufus;AnAge;weight
Grus_americana	ADW	8.5	kg	8.5	weight	Grus_americana;ADW;weight
Pygoscelis_papua	ADW	8.5	kg	8.5	weight	Pygoscelis_papua;ADW;weight
Cyprinus_carpio	EOL	8373	g	8.373	weight	Cyprinus_carpio;EOL;weight
Oncorhynchus_kisutch	AnAge	8360	g	8.36	weight	Oncorhynchus_kisutch;AnAge;weight
Oncorhynchus_kisutch	EOL	8360	g	8.36	weight	Oncorhynchus_kisutch;EOL;weight
Cygnus_olor	AnAge	8300	g	8.3	weight	Cygnus_olor;AnAge;weight
Macaca_mulatta	AnAge	8235	g	8.235	weight	Macaca_mulatta;AnAge;weight
Salmo_trutta	EOL	8172	g	8.172	weight	Salmo_trutta;EOL;weight
Chlorocebus_sabaeus	ADW	8	kg	8	weight	Chlorocebus_sabaeus;ADW;weight
Choloepus_didactylus	ADW	8	kg	8	weight	Choloepus_didactylus;ADW;weight
Megadyptes_antipodes	ADW	8	kg	8	weight	Megadyptes_antipodes;ADW;weight
Mugil_cephalus	ADW	8	kg	8	weight	Mugil_cephalus;ADW;weight
Ophiophagus_hannah	AnAge	8000	g	8	weight	Ophiophagus_hannah;AnAge;weight
Salvelinus_fontinalis	fishbase	8	kg	8	weight	Salvelinus_fontinalis;fishbase;weight
Siniperca_chuatsi	fishbase	8	kg	8	weight	Siniperca_chuatsi;fishbase;weight
Macaca_nemestrina	AnAge	7913	g	7.913	weight	Macaca_nemestrina;AnAge;weight
Chanos_chanos	AnAge	7700	g	7.7	weight	Chanos_chanos;AnAge;weight
Dasypus_novemcinctus	ADW	7.7	kg	7.7	weight	Dasypus_novemcinctus;ADW;weight
Oncorhynchus_nerka	fishbase	7.7	kg	7.7	weight	Oncorhynchus_nerka;fishbase;weight
Grus_americana	AnAge	7500	g	7.5	weight	Grus_americana;AnAge;weight
Spheniscus_magellanicus	ADW	7.5	kg	7.5	weight	Spheniscus_magellanicus;ADW;weight
Leopardus_geoffroyi	ADW	7.4	kg	7.4	weight	Leopardus_geoffroyi;ADW;weight
Trachypithecus_francoisi	AnAge	7325	g	7.325	weight	Trachypithecus_francoisi;AnAge;weight
Crotalus_adamanteus	ADW	7	kg	7	weight	Crotalus_adamanteus;ADW;weight
Macaca_fascicularis	ADW	7	kg	7	weight	Macaca_fascicularis;ADW;weight
Pleuronectes_platessa	fishbase	7	kg	7	weight	Pleuronectes_platessa;fishbase;weight
Prionailurus_bengalensis	ADW	7	kg	7	weight	Prionailurus_bengalensis;ADW;weight
Puma_yagouaroundi	AnAge	7000	g	7	weight	Puma_yagouaroundi;AnAge;weight
Tachyglossus_aculeatus	ADW	7	kg	7	weight	Tachyglossus_aculeatus;ADW;weight
Oncorhynchus_gorbuscha	fishbase	6.8	kg	6.8	weight	Oncorhynchus_gorbuscha;fishbase;weight
Lutra_lutra	ADW	6750	g	6.75	weight	Lutra_lutra;ADW;weight
Lutra_lutra	AnAge	6750	g	6.75	weight	Lutra_lutra;AnAge;weight
Haliaeetus_albicilla	AnAge	6697	g	6.697	weight	Haliaeetus_albicilla;AnAge;weight
Anguilla_anguilla	fishbase	6.6	kg	6.6	weight	Anguilla_anguilla;fishbase;weight
Dicentrarchus_labrax	AnAge	6600	g	6.6	weight	Dicentrarchus_labrax;AnAge;weight
Dicentrarchus_labrax	EOL	6600	g	6.6	weight	Dicentrarchus_labrax;EOL;weight
Anguilla_anguilla	ADW	6599	g	6.599	weight	Anguilla_anguilla;ADW;weight
Nyctereutes_procyonoides	AnAge	6500	g	6.5	weight	Nyctereutes_procyonoides;AnAge;weight
Sarcophilus_harrisii	AnAge	6500	g	6.5	weight	Sarcophilus_harrisii;AnAge;weight
Macaca_fascicularis	AnAge	6363	g	6.363	weight	Macaca_fascicularis;AnAge;weight
Choloepus_didactylus	AnAge	6250	g	6.25	weight	Choloepus_didactylus;AnAge;weight
Hylobates_moloch	AnAge	6208	g	6.208	weight	Hylobates_moloch;AnAge;weight
Aquila_chrysaetos	ADW	6125	g	6.125	weight	Aquila_chrysaetos;ADW;weight
Meleagris_gallopavo	AnAge	6050	g	6.05	weight	Meleagris_gallopavo;AnAge;weight
Eudyptes_chrysolophus	ADW	6000	g	6	weight	Eudyptes_chrysolophus;ADW;weight
Eudyptes_schlegeli	ADW	6	kg	6	weight	Eudyptes_schlegeli;ADW;weight
Eudyptes_sclateri	ADW	6000	g	6	weight	Eudyptes_sclateri;ADW;weight
Marmota_monax	ADW	6	kg	6	weight	Marmota_monax;ADW;weight
Nomascus_leucogenys	AnAge	6000	g	6	weight	Nomascus_leucogenys;AnAge;weight
Oncorhynchus_kisutch	ADW	6	kg	6	weight	Oncorhynchus_kisutch;ADW;weight
Salvelinus_fontinalis	ADW	6	kg	6	weight	Salvelinus_fontinalis;ADW;weight
Balaeniceps_rex	AnAge	5984	g	5.984	weight	Balaeniceps_rex;AnAge;weight
Pygoscelis_papua	AnAge	5950	g	5.95	weight	Pygoscelis_papua;AnAge;weight
Ardeotis_kori	EOL	5900	g	5.9	weight	Ardeotis_kori;EOL;weight
Nomascus_leucogenys	ADW	5.7	kg	5.7	weight	Nomascus_leucogenys;ADW;weight
Crotalus_adamanteus	AnAge	5675	g	5.675	weight	Crotalus_adamanteus;AnAge;weight
Cygnus_atratus	AnAge	5650	g	5.65	weight	Cygnus_atratus;AnAge;weight
Oncorhynchus_mykiss	EOL	5550	g	5.55	weight	Oncorhynchus_mykiss;EOL;weight
Micropterus_salmoides	AnAge	5528	g	5.528	weight	Micropterus_salmoides;AnAge;weight
Alosa_sapidissima	fishbase	5.5	kg	5.5	weight	Alosa_sapidissima;fishbase;weight
Dasypus_novemcinctus	AnAge	5500	g	5.5	weight	Dasypus_novemcinctus;AnAge;weight
Alosa_sapidissima	ADW	5.4	kg	5.4	weight	Alosa_sapidissima;ADW;weight
Felis_catus	ADW	5.4	kg	5.4	weight	Felis_catus;ADW;weight
Micropterus_dolomieu	fishbase	5.4	kg	5.4	weight	Micropterus_dolomieu;fishbase;weight
Marmota_flaviventris	ADW	5.22	kg	5.22	weight	Marmota_flaviventris;ADW;weight
Vulpes_lagopus	ADW	5200	g	5.2	weight	Vulpes_lagopus;ADW;weight
Vulpes_lagopus	AnAge	5200	g	5.2	weight	Vulpes_lagopus;AnAge;weight
Prionailurus_bengalensis	AnAge	5000	g	5	weight	Prionailurus_bengalensis;AnAge;weight
Pygoscelis_antarcticus	ADW	5000	g	5	weight	Pygoscelis_antarcticus;ADW;weight
Sepia_pharaonis	ADW	5	kg	5	weight	Sepia_pharaonis;ADW;weight
Pygoscelis_adeliae	ADW	4.99	kg	4.99	weight	Pygoscelis_adeliae;ADW;weight
Aquila_chrysaetos	AnAge	4800	g	4.8	weight	Aquila_chrysaetos;AnAge;weight
Harpia_harpyja	AnAge	4800	g	4.8	weight	Harpia_harpyja;AnAge;weight
Perca_fluviatilis	fishbase	4.8	kg	4.8	weight	Perca_fluviatilis;fishbase;weight
Eudyptes_schlegeli	AnAge	4500	g	4.5	weight	Eudyptes_schlegeli;AnAge;weight
Trichosurus_vulpecula	ADW	4500	g	4.5	weight	Trichosurus_vulpecula;ADW;weight
Pygoscelis_antarcticus	EOL	4435	g	4.435	weight	Pygoscelis_antarcticus;EOL;weight
Chauna_torquata	EOL	4400	g	4.4	weight	Chauna_torquata;EOL;weight
Labrus_bergylta	fishbase	4.4	kg	4.4	weight	Labrus_bergylta;fishbase;weight
Lepisosteus_oculatus	fishbase	4.4	kg	4.4	weight	Lepisosteus_oculatus;fishbase;weight
Mugil_cephalus	AnAge	4400	g	4.4	weight	Mugil_cephalus;AnAge;weight
Salvelinus_fontinalis	AnAge	4397	g	4.397	weight	Salvelinus_fontinalis;AnAge;weight
Haliaeetus_leucocephalus	ADW	4.3	kg	4.3	weight	Haliaeetus_leucocephalus;ADW;weight
Oreochromis_niloticus	fishbase	4.3	kg	4.3	weight	Oreochromis_niloticus;fishbase;weight
Propithecus_coquereli	ADW	4.3	kg	4.3	weight	Propithecus_coquereli;ADW;weight
Sagittarius_serpentarius	ADW	4270	g	4.27	weight	Sagittarius_serpentarius;ADW;weight
Oncorhynchus_nerka	AnAge	4241	g	4.241	weight	Oncorhynchus_nerka;AnAge;weight
Vulpes_vulpes	AnAge	4132	g	4.132	weight	Vulpes_vulpes;AnAge;weight
Myxocyprinus_asiaticus	EOL	4001	g	4.001	weight	Myxocyprinus_asiaticus;EOL;weight
Alosa_alosa	fishbase	4	kg	4	weight	Alosa_alosa;fishbase;weight
Balearica_regulorum	ADW	4	kg	4	weight	Balearica_regulorum;ADW;weight
Callorhinchus_milii	ADW	4	kg	4	weight	Callorhinchus_milii;ADW;weight
Leopardus_geoffroyi	AnAge	4000	g	4	weight	Leopardus_geoffroyi;AnAge;weight
Lepisosteus_oculatus	ADW	4	kg	4	weight	Lepisosteus_oculatus;ADW;weight
Marmota_monax	AnAge	4000	g	4	weight	Marmota_monax;AnAge;weight
Myxocyprinus_asiaticus	fishbase	4	kg	4	weight	Myxocyprinus_asiaticus;fishbase;weight
Oncorhynchus_nerka	ADW	4	kg	4	weight	Oncorhynchus_nerka;ADW;weight
Protopterus_annectens	EOL	4000	g	4	weight	Protopterus_annectens;EOL;weight
Protopterus_annectens	fishbase	4	kg	4	weight	Protopterus_annectens;fishbase;weight
Spheniscus_magellanicus	AnAge	4000	g	4	weight	Spheniscus_magellanicus;AnAge;weight
Strigops_habroptila	ADW	4000	g	4	weight	Strigops_habroptila;ADW;weight
Felis_catus	AnAge	3900	g	3.9	weight	Felis_catus;AnAge;weight
Pygocentrus_nattereri	fishbase	3.9	kg	3.9	weight	Pygocentrus_nattereri;fishbase;weight
Thalassarche_chlororhynchos	AnAge	3890	g	3.89	weight	Thalassarche_chlororhynchos;AnAge;weight
Thalassarche_chlororhynchos	EOL	3890	g	3.89	weight	Thalassarche_chlororhynchos;EOL;weight
Pleuronectes_platessa	AnAge	3850	g	3.85	weight	Pleuronectes_platessa;AnAge;weight
Pleuronectes_platessa	EOL	3850	g	3.85	weight	Pleuronectes_platessa;EOL;weight
Oncorhynchus_gorbuscha	AnAge	3740	g	3.74	weight	Oncorhynchus_gorbuscha;AnAge;weight
Oncorhynchus_gorbuscha	EOL	3740	g	3.74	weight	Oncorhynchus_gorbuscha;EOL;weight
Chaenocephalus_aceratus	fishbase	3.7	kg	3.7	weight	Chaenocephalus_aceratus;fishbase;weight
Phalacrocorax_carbo	ADW	3.7	kg	3.7	weight	Phalacrocorax_carbo;ADW;weight
Scyliorhinus_canicula	fishbase	3.7	kg	3.7	weight	Scyliorhinus_canicula;fishbase;weight
Ameiurus_melas	ADW	3.63	kg	3.63	weight	Ameiurus_melas;ADW;weight
Anguilla_anguilla	AnAge	3629	g	3.629	weight	Anguilla_anguilla;AnAge;weight
Phalacrocorax_carbo	AnAge	3629	g	3.629	weight	Phalacrocorax_carbo;AnAge;weight
Ameiurus_melas	fishbase	3.6	kg	3.6	weight	Ameiurus_melas;fishbase;weight
Gadus_morhua	EOL	3519.209	g	3.519209	weight	Gadus_morhua;EOL;weight
Marmota_flaviventris	AnAge	3500	g	3.5	weight	Marmota_flaviventris;AnAge;weight
Marmota_marmota	ADW	3500	g	3.5	weight	Marmota_marmota;ADW;weight
Marmota_marmota	AnAge	3500	g	3.5	weight	Marmota_marmota;AnAge;weight
Tachyglossus_aculeatus	AnAge	3500	g	3.5	weight	Tachyglossus_aculeatus;AnAge;weight
Balearica_regulorum	AnAge	3372	g	3.372	weight	Balearica_regulorum;AnAge;weight
Phalacrocorax_carbo	EOL	3240	g	3.24	weight	Phalacrocorax_carbo;EOL;weight
Trachemys_scripta	ADW	3200	g	3.2	weight	Trachemys_scripta;ADW;weight
Centrocercus_urophasianus	EOL	3190	g	3.19	weight	Centrocercus_urophasianus;EOL;weight
Haliaeetus_leucocephalus	AnAge	3175	g	3.175	weight	Haliaeetus_leucocephalus;AnAge;weight
Anser_cygnoides	ADW	3150	g	3.15	weight	Anser_cygnoides;ADW;weight
Spheniscus_demersus	AnAge	3135	g	3.135	weight	Spheniscus_demersus;AnAge;weight
Spheniscus_demersus	ADW	3.1	kg	3.1	weight	Spheniscus_demersus;ADW;weight
Alosa_sapidissima	AnAge	3025	g	3.025	weight	Alosa_sapidissima;AnAge;weight
Anseranas_semipalmata	ADW	3	kg	3	weight	Anseranas_semipalmata;ADW;weight
Carassius_auratus	ADW	3	kg	3	weight	Carassius_auratus;ADW;weight
Carassius_gibelio	EOL	3000	g	3	weight	Carassius_gibelio;EOL;weight
Carassius_gibelio	fishbase	3	kg	3	weight	Carassius_gibelio;fishbase;weight
Centrocercus_urophasianus	ADW	3	kg	3	weight	Centrocercus_urophasianus;ADW;weight
Eudyptes_chrysocome	ADW	3000	g	3	weight	Eudyptes_chrysocome;ADW;weight
Salvelinus_namaycush	ADW	3	kg	3	weight	Salvelinus_namaycush;ADW;weight
Micropterus_dolomieu	AnAge	2976	g	2.976	weight	Micropterus_dolomieu;AnAge;weight
Micropterus_dolomieu	ADW	2975.5	g	2.9755	weight	Micropterus_dolomieu;ADW;weight
Salmo_salar	EOL	2948	g	2.948	weight	Salmo_salar;EOL;weight
Scomber_japonicus	fishbase	2.9	kg	2.9	weight	Scomber_japonicus;fishbase;weight
Crassostrea_virginica	EOL	2880	g	2.88	weight	Crassostrea_virginica;EOL;weight
Caranx_melampygus	EOL	2657	g	2.657	weight	Caranx_melampygus;EOL;weight
Sapajus_apella	AnAge	2643	g	2.643	weight	Sapajus_apella;AnAge;weight
Perca_fluviatilis	AnAge	2613	g	2.613	weight	Perca_fluviatilis;AnAge;weight
Gallus_gallus	ADW	2580.2	g	2.5802	weight	Gallus_gallus;ADW;weight
Buceros_rhinoceros	ADW	2580	g	2.58	weight	Buceros_rhinoceros;ADW;weight
Lemur_catta	ADW	2555	g	2.555	weight	Lemur_catta;ADW;weight
Lemur_catta	AnAge	2555	g	2.555	weight	Lemur_catta;AnAge;weight
Ornithorhynchus_anatinus	ADW	2.5	kg	2.5	weight	Ornithorhynchus_anatinus;ADW;weight
Oryctolagus_cuniculus	ADW	2.5	kg	2.5	weight	Oryctolagus_cuniculus;ADW;weight
Petromyzon_marinus	ADW	2.5	kg	2.5	weight	Petromyzon_marinus;ADW;weight
Petromyzon_marinus	fishbase	2.5	kg	2.5	weight	Petromyzon_marinus;fishbase;weight
Lepisosteus_oculatus	AnAge	2442	g	2.442	weight	Lepisosteus_oculatus;AnAge;weight
Carassius_auratus	EOL	2435	g	2.435	weight	Carassius_auratus;EOL;weight
Oreochromis_niloticus	AnAge	2400	g	2.4	weight	Oreochromis_niloticus;AnAge;weight
Oreochromis_niloticus	EOL	2400	g	2.4	weight	Oreochromis_niloticus;EOL;weight
Trichosurus_vulpecula	AnAge	2395	g	2.395	weight	Trichosurus_vulpecula;AnAge;weight
Labrus_bergylta	AnAge	2393	g	2.393	weight	Labrus_bergylta;AnAge;weight
Labrus_bergylta	EOL	2392.5	g	2.3925	weight	Labrus_bergylta;EOL;weight
Echeneis_naucrates	EOL	2363	g	2.363	weight	Echeneis_naucrates;EOL;weight
Sula_dactylatra	ADW	2353	g	2.353	weight	Sula_dactylatra;ADW;weight
Manis_pentadactyla	ADW	2350	g	2.35	weight	Manis_pentadactyla;ADW;weight
Manis_pentadactyla	AnAge	2350	g	2.35	weight	Manis_pentadactyla;AnAge;weight
Alectura_lathami	AnAge	2340	g	2.34	weight	Alectura_lathami;AnAge;weight
Alectura_lathami	EOL	2340	g	2.34	weight	Alectura_lathami;EOL;weight
Amblyraja_radiata	AnAge	2338	g	2.338	weight	Amblyraja_radiata;AnAge;weight
Amblyraja_radiata	EOL	2337.5	g	2.3375	weight	Amblyraja_radiata;EOL;weight
Buceros_rhinoceros	EOL	2330	g	2.33	weight	Buceros_rhinoceros;EOL;weight
Aplysia_californica	ADW	2.3	kg	2.3	weight	Aplysia_californica;ADW;weight
Circaetus_pectoralis	EOL	2300	g	2.3	weight	Circaetus_pectoralis;EOL;weight
Echeneis_naucrates	fishbase	2.3	kg	2.3	weight	Echeneis_naucrates;fishbase;weight
Sula_dactylatra	EOL	2211	g	2.211	weight	Sula_dactylatra;EOL;weight
Alosa_alosa	AnAge	2200	g	2.2	weight	Alosa_alosa;AnAge;weight
Alosa_alosa	EOL	2200	g	2.2	weight	Alosa_alosa;EOL;weight
Cathartes_aura	AnAge	2200	g	2.2	weight	Cathartes_aura;AnAge;weight
Eudyptula_minor	EOL	2130	g	2.13	weight	Eudyptula_minor;EOL;weight
Falco_rusticolus	ADW	2100	g	2.1	weight	Falco_rusticolus;ADW;weight
Pseudochaenichthys_georgianus	fishbase	2.1	kg	2.1	weight	Pseudochaenichthys_georgianus;fishbase;weight
Anseranas_semipalmata	AnAge	2071	g	2.071	weight	Anseranas_semipalmata;AnAge;weight
Cathartes_aura	EOL	2006	g	2.006	weight	Cathartes_aura;EOL;weight
Cathartes_aura	ADW	2	kg	2	weight	Cathartes_aura;ADW;weight
Oreochromis_aureus	fishbase	2	kg	2	weight	Oreochromis_aureus;fishbase;weight
Pandion_haliaetus	ADW	2000	g	2	weight	Pandion_haliaetus;ADW;weight
Ameiurus_melas	AnAge	1996	g	1.996	weight	Ameiurus_melas;AnAge;weight
Centrocercus_urophasianus	AnAge	1930	g	1.93	weight	Centrocercus_urophasianus;AnAge;weight
Mauremys_reevesii	EOL	1923.97	g	1.92397	weight	Mauremys_reevesii;EOL;weight
Nipponia_nippon	AnAge	1900	g	1.9	weight	Nipponia_nippon;AnAge;weight
Perca_flavescens	fishbase	1.9	kg	1.9	weight	Perca_flavescens;fishbase;weight
Sapajus_apella	EOL	1.9	kg	1.9	weight	Sapajus_apella;EOL;weight
Numida_meleagris	ADW	1842	g	1.842	weight	Numida_meleagris;ADW;weight
Gavia_stellata	ADW	1816	g	1.816	weight	Gavia_stellata;ADW;weight
Gavia_stellata	AnAge	1816	g	1.816	weight	Gavia_stellata;AnAge;weight
Fregata_magnificens	ADW	1815	g	1.815	weight	Fregata_magnificens;ADW;weight
Oryctolagus_cuniculus	AnAge	1800	g	1.8	weight	Oryctolagus_cuniculus;AnAge;weight
Mugil_cephalus	EOL	1757	g	1.757	weight	Mugil_cephalus;EOL;weight
Strigops_habroptila	AnAge	1750	g	1.75	weight	Strigops_habroptila;AnAge;weight
Sula_dactylatra	AnAge	1739	g	1.739	weight	Sula_dactylatra;AnAge;weight
Mustela_putorius	ADW	1710	g	1.71	weight	Mustela_putorius;ADW;weight
Coryphaenoides_rupestris	fishbase	1.7	kg	1.7	weight	Coryphaenoides_rupestris;fishbase;weight
Liparis_tanakae	fishbase	1.7	kg	1.7	weight	Liparis_tanakae;fishbase;weight
Perca_fluviatilis	EOL	1614	g	1.614	weight	Perca_fluviatilis;EOL;weight
Carassius_auratus	fishbase	1.6	kg	1.6	weight	Carassius_auratus;fishbase;weight
Pteropus_giganteus	ADW	1600	g	1.6	weight	Pteropus_giganteus;ADW;weight
Scomber_japonicus	AnAge	1595	g	1.595	weight	Scomber_japonicus;AnAge;weight
Scomber_japonicus	EOL	1595	g	1.595	weight	Scomber_japonicus;EOL;weight
Acanthopagrus_latus	fishbase	1.5	kg	1.5	weight	Acanthopagrus_latus;fishbase;weight
Nibea_albiflora	fishbase	1.5	kg	1.5	weight	Nibea_albiflora;fishbase;weight
Podiceps_cristatus	ADW	1490	g	1.49	weight	Podiceps_cristatus;ADW;weight
Falco_rusticolus	AnAge	1407	g	1.407	weight	Falco_rusticolus;AnAge;weight
Cariama_cristata	EOL	1400	g	1.4	weight	Cariama_cristata;EOL;weight
Esox_lucius	ADW	1.4	kg	1.4	weight	Esox_lucius;ADW;weight
Chunga_burmeisteri	EOL	1395	g	1.395	weight	Chunga_burmeisteri;EOL;weight
Petromyzon_marinus	AnAge	1375	g	1.375	weight	Petromyzon_marinus;AnAge;weight
Accipiter_gentilis	ADW	1364	g	1.364	weight	Accipiter_gentilis;ADW;weight
Pandion_haliaetus	AnAge	1362	g	1.362	weight	Pandion_haliaetus;AnAge;weight
Anhinga_anhinga	ADW	1350	g	1.35	weight	Anhinga_anhinga;ADW;weight
Chionoecetes_opilio	ADW	1.35	kg	1.35	weight	Chionoecetes_opilio;ADW;weight
Oncorhynchus_nerka	EOL	1336	g	1.336	weight	Oncorhynchus_nerka;EOL;weight
Scatophagus_argus	EOL	1336	g	1.336	weight	Scatophagus_argus;EOL;weight
Falco_cherrug	ADW	1300	g	1.3	weight	Falco_cherrug;ADW;weight
Otolemur_garnettii	AnAge	1300	g	1.3	weight	Otolemur_garnettii;AnAge;weight
Numida_meleagris	AnAge	1299	g	1.299	weight	Numida_meleagris;AnAge;weight
Numida_meleagris	EOL	1299	g	1.299	weight	Numida_meleagris;EOL;weight
Phasianus_colchicus	ADW	1263	g	1.263	weight	Phasianus_colchicus;ADW;weight
Ornithorhynchus_anatinus	AnAge	1250	g	1.25	weight	Ornithorhynchus_anatinus;AnAge;weight
Corythaeola_cristata	EOL	1231	g	1.231	weight	Corythaeola_cristata;EOL;weight
Clarias_magur	ADW	1.2	kg	1.2	weight	Clarias_magur;ADW;weight
Erinaceus_europaeus	ADW	1200	g	1.2	weight	Erinaceus_europaeus;ADW;weight
Eudyptula_minor	ADW	1.2	kg	1.2	weight	Eudyptula_minor;ADW;weight
Pteropus_giganteus	AnAge	1175	g	1.175	weight	Pteropus_giganteus;AnAge;weight
Spizaetus_tyrannus	EOL	1150	g	1.15	weight	Spizaetus_tyrannus;EOL;weight
Saimiri_boliviensis	ADW	1135	g	1.135	weight	Saimiri_boliviensis;ADW;weight
Eudyptula_minor	AnAge	1105	g	1.105	weight	Eudyptula_minor;AnAge;weight
Cavia_porcellus	ADW	1100	g	1.1	weight	Cavia_porcellus;ADW;weight
Clupea_harengus	fishbase	1.1	kg	1.1	weight	Clupea_harengus;fishbase;weight
Penelope_pileata	EOL	1100	g	1.1	weight	Penelope_pileata;EOL;weight
Probosciger_aterrimus	ADW	1100	g	1.1	weight	Probosciger_aterrimus;ADW;weight
Psophia_crepitans	EOL	1100	g	1.1	weight	Psophia_crepitans;EOL;weight
Pteropus_vampyrus	ADW	1.1	kg	1.1	weight	Pteropus_vampyrus;ADW;weight
Phasianus_colchicus	AnAge	1095	g	1.095	weight	Phasianus_colchicus;AnAge;weight
Anas_platyrhynchos	ADW	1082	g	1.082	weight	Anas_platyrhynchos;ADW;weight
Anhinga_anhinga	AnAge	1080	g	1.08	weight	Anhinga_anhinga;AnAge;weight
Fregata_magnificens	AnAge	1078	g	1.078	weight	Fregata_magnificens;AnAge;weight
Falco_peregrinus	EOL	1058	g	1.058	weight	Falco_peregrinus;EOL;weight
Perca_flavescens	ADW	1055.25	g	1.05525	weight	Perca_flavescens;ADW;weight
Perca_flavescens	AnAge	1055	g	1.055	weight	Perca_flavescens;AnAge;weight
Anas_platyrhynchos	AnAge	1048	g	1.048	weight	Anas_platyrhynchos;AnAge;weight
Accipiter_gentilis	AnAge	1044	g	1.044	weight	Accipiter_gentilis;AnAge;weight
Uria_aalge	ADW	1044	g	1.044	weight	Uria_aalge;ADW;weight
Aythya_fuligula	ADW	1026.2	g	1.0262	weight	Aythya_fuligula;ADW;weight
Gallus_gallus	EOL	1020	g	1.02	weight	Gallus_gallus;EOL;weight
Mercenaria_mercenaria	EOL	1020	g	1.02	weight	Mercenaria_mercenaria;EOL;weight
Fulmarus_glacialis	ADW	1000	g	1	weight	Fulmarus_glacialis;ADW;weight
Nipponia_nippon	ADW	1000	g	1	weight	Nipponia_nippon;ADW;weight
