#The RNA-seq samples used in the study
species	Run	Experiment	SRAStudy	BioProject	Sample	BioSample	download_path
Gossypium_australe	SRR8694073	SRX5489836	SRP178945	PRJNA513946	SRS4461203	SAMN11039392	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/694/SRR8694073.sralite.1
Gossypium_australe	SRR8694069	SRX5489840	SRP178945	PRJNA513946	SRS4461207	SAMN11039396	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8694069/SRR8694069
Gossypium_australe	SRR8694070	SRX5489839	SRP178945	PRJNA513946	SRS4461206	SAMN11039397	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8694070/SRR8694070
Gossypium_australe	SRR8694071	SRX5489838	SRP178945	PRJNA513946	SRS4461205	SAMN11039398	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8694071/SRR8694071
Gossypium_australe	SRR10011473	SRX6749669	SRP219033	PRJNA560198	SRS5299761	SAMN12586658	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/011/SRR10011473.sralite.1
Gossypium_australe	SRR10011474	SRX6749668	SRP219033	PRJNA560198	SRS5299761	SAMN12586658	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR10011474/SRR10011474
Gossypium_australe	SRR10011475	SRX6749667	SRP219033	PRJNA560198	SRS5299761	SAMN12586658	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/011/SRR10011475.sralite.1
Gossypium_australe	SRR8694066	SRX5489843	SRP178945	PRJNA513946	SRS4461210	SAMN11039399	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8694066/SRR8694066
Gossypium_australe	SRR8694067	SRX5489842	SRP178945	PRJNA513946	SRS4461209	SAMN11039400	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8694067/SRR8694067
Gossypium_australe	SRR8694059	SRX5489850	SRP178945	PRJNA513946	SRS4461217	SAMN11039401	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/694/SRR8694059.sralite.1
Gossypium_australe	SRR8694058	SRX5489851	SRP178945	PRJNA513946	SRS4461218	SAMN11039402	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8694058/SRR8694058
Gossypium_australe	SRR8694057	SRX5489852	SRP178945	PRJNA513946	SRS4461219	SAMN11039403	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8694057/SRR8694057
Gossypium_australe	SRR8694056	SRX5489853	SRP178945	PRJNA513946	SRS4461220	SAMN11039404	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8694056/SRR8694056
Gossypium_davidsonii	SRR2131263	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/131/SRR2131263.sralite.1
Gossypium_davidsonii	SRR2132230	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132230.sralite.1
Gossypium_davidsonii	SRR2132231	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132231.sralite.1
Gossypium_davidsonii	SRR2132232	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132232.sralite.1
Gossypium_davidsonii	SRR2132233	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132233.sralite.1
Gossypium_davidsonii	SRR2132234	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132234.sralite.1
Gossypium_davidsonii	SRR2132235	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR213/2235/SRR2132235.sralite.1
Gossypium_davidsonii	SRR2132236	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132236.sralite.1
Gossypium_davidsonii	SRR2132237	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR213/2237/SRR2132237.sralite.1
Gossypium_davidsonii	SRR2132238	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132238.sralite.1
Gossypium_davidsonii	SRR2132239	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132239.sralite.1
Gossypium_davidsonii	SRR2132240	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132240.sralite.1
Gossypium_davidsonii	SRR2132241	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR213/2241/SRR2132241.sralite.1
Gossypium_davidsonii	SRR2132242	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR213/2242/SRR2132242.sralite.1
Gossypium_davidsonii	SRR2132243	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132243.sralite.1
Gossypium_davidsonii	SRR2132244	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132244.sralite.1
Gossypium_davidsonii	SRR2132245	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132245.sralite.1
Gossypium_davidsonii	SRR2132246	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132246.sralite.1
Gossypium_davidsonii	SRR2132247	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR213/2247/SRR2132247.sralite.1
Gossypium_davidsonii	SRR2132248	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132248.sralite.1
Gossypium_davidsonii	SRR2132249	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132249.sralite.1
Gossypium_davidsonii	SRR2132251	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132251.sralite.1
Gossypium_davidsonii	SRR2132252	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132252.sralite.1
Gossypium_davidsonii	SRR2132253	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR213/2253/SRR2132253.sralite.1
Gossypium_davidsonii	SRR2132254	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132254.sralite.1
Gossypium_davidsonii	SRR2132255	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132255.sralite.1
Gossypium_davidsonii	SRR2132256	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132256.sralite.1
Gossypium_davidsonii	SRR2132257	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132257.sralite.1
Gossypium_davidsonii	SRR2132258	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132258.sralite.1
Gossypium_davidsonii	SRR2132259	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132259.sralite.1
Gossypium_davidsonii	SRR2132260	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132260.sralite.1
Gossypium_davidsonii	SRR2132261	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132261.sralite.1
Gossypium_davidsonii	SRR2132262	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132262.sralite.1
Gossypium_davidsonii	SRR2132263	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR213/2263/SRR2132263.sralite.1
Gossypium_davidsonii	SRR2132264	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132264.sralite.1
Gossypium_davidsonii	SRR2132265	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132265.sralite.1
Gossypium_davidsonii	SRR2132266	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132266.sralite.1
Gossypium_davidsonii	SRR2132267	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR213/2267/SRR2132267.sralite.1
Gossypium_davidsonii	SRR2132268	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132268.sralite.1
Gossypium_davidsonii	SRR2132269	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132269.sralite.1
Gossypium_davidsonii	SRR2132270	SRX1121927	SRP061663	PRJNA291135	SRS1014542	SAMN03940266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/132/SRR2132270.sralite.1
Gossypium_klotzschianum	SRR5500539	SRX2779555	SRP106217	PRJNA385115	SRS2163108	SAMN06860100	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/500/SRR5500539.sralite.1
Gossypium_klotzschianum	SRR9680553	SRX6440774	SRP214568	PRJNA554555	SRS5094759	SAMN12273578	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680553/SRR9680553.lite.1
Gossypium_klotzschianum	SRR9680552	SRX6440775	SRP214568	PRJNA554555	SRS5094762	SAMN12273579	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680552/SRR9680552.lite.1
Gossypium_klotzschianum	SRR9680551	SRX6440776	SRP214568	PRJNA554555	SRS5094760	SAMN12273582	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680551/SRR9680551.lite.1
Gossypium_klotzschianum	SRR9680550	SRX6440777	SRP214568	PRJNA554555	SRS5094761	SAMN12273583	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680550/SRR9680550.lite.1
Gossypium_klotzschianum	SRR9680557	SRX6440770	SRP214568	PRJNA554555	SRS5094755	SAMN12273580	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680557/SRR9680557.lite.1
Gossypium_klotzschianum	SRR9680556	SRX6440771	SRP214568	PRJNA554555	SRS5094756	SAMN12273581	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680556/SRR9680556.lite.1
Gossypium_klotzschianum	SRR9680559	SRX6440768	SRP214568	PRJNA554555	SRS5094753	SAMN12273586	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680559/SRR9680559.lite.1
Gossypium_klotzschianum	SRR9680558	SRX6440769	SRP214568	PRJNA554555	SRS5094754	SAMN12273587	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680558/SRR9680558.lite.1
Gossypium_klotzschianum	SRR9680555	SRX6440772	SRP214568	PRJNA554555	SRS5094757	SAMN12273584	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680555/SRR9680555.lite.1
Gossypium_klotzschianum	SRR9680554	SRX6440773	SRP214568	PRJNA554555	SRS5094758	SAMN12273585	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680554/SRR9680554.lite.1
Gossypium_trilobum	SRR9680543	SRX6440784	SRP214568	PRJNA554555	SRS5094769	SAMN12273598	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680543/SRR9680543.lite.1
Gossypium_trilobum	SRR9680542	SRX6440785	SRP214568	PRJNA554555	SRS5094770	SAMN12273599	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9680542/SRR9680542
Gossypium_trilobum	SRR9680545	SRX6440782	SRP214568	PRJNA554555	SRS5094767	SAMN12273602	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680545/SRR9680545.lite.1
Gossypium_trilobum	SRR9680544	SRX6440783	SRP214568	PRJNA554555	SRS5094768	SAMN12273603	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9680544/SRR9680544
Gossypium_trilobum	SRR9680547	SRX6440780	SRP214568	PRJNA554555	SRS5094765	SAMN12273600	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680547/SRR9680547.lite.1
Gossypium_trilobum	SRR9680546	SRX6440781	SRP214568	PRJNA554555	SRS5094766	SAMN12273601	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9680546/SRR9680546
Gossypium_trilobum	SRR9680541	SRX6440786	SRP214568	PRJNA554555	SRS5094771	SAMN12273606	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680541/SRR9680541.lite.1
Gossypium_trilobum	SRR9680540	SRX6440787	SRP214568	PRJNA554555	SRS5094772	SAMN12273607	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680540/SRR9680540.lite.1
Gossypium_trilobum	SRR9680549	SRX6440778	SRP214568	PRJNA554555	SRS5094763	SAMN12273604	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9680549/SRR9680549
Gossypium_trilobum	SRR9680548	SRX6440779	SRP214568	PRJNA554555	SRS5094764	SAMN12273605	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9680/SRR9680548/SRR9680548.lite.1
Gossypium_trilobum	SRR8267580	SRX5084506	SRP171631	PRJNA507768	SRS4096998	SAMN10505269	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267580.sralite.1
Gossypium_trilobum	SRR8267581	SRX5084507	SRP171631	PRJNA507768	SRS4096999	SAMN10505268	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267581.sralite.1
Gossypium_trilobum	SRR8267582	SRX5084508	SRP171631	PRJNA507768	SRS4097000	SAMN10505267	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267582.sralite.1
Gossypium_trilobum	SRR8267583	SRX5084509	SRP171631	PRJNA507768	SRS4097001	SAMN10505266	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR826/7583/SRR8267583.sralite.1
Gossypium_trilobum	SRR8267584	SRX5084510	SRP171631	PRJNA507768	SRS4097002	SAMN10505258	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267584.sralite.1
Gossypium_trilobum	SRR8267585	SRX5084511	SRP171631	PRJNA507768	SRS4097004	SAMN10505265	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267585.sralite.1
Gossypium_trilobum	SRR8267586	SRX5084512	SRP171631	PRJNA507768	SRS4097003	SAMN10505264	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267586.sralite.1
Gossypium_trilobum	SRR8267587	SRX5084513	SRP171631	PRJNA507768	SRS4097005	SAMN10505263	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267587.sralite.1
Gossypium_trilobum	SRR8267588	SRX5084514	SRP171631	PRJNA507768	SRS4097006	SAMN10505262	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267588.sralite.1
Gossypium_trilobum	SRR8267589	SRX5084515	SRP171631	PRJNA507768	SRS4097007	SAMN10505260	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267589.sralite.1
Gossypium_trilobum	SRR8267590	SRX5084516	SRP171631	PRJNA507768	SRS4097008	SAMN10505259	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267590.sralite.1
Gossypium_trilobum	SRR8267591	SRX5084517	SRP171631	PRJNA507768	SRS4097009	SAMN10505257	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267591.sralite.1
Gossypium_trilobum	SRR8267592	SRX5084518	SRP171631	PRJNA507768	SRS4097010	SAMN10505256	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267592.sralite.1
Gossypium_trilobum	SRR8267593	SRX5084519	SRP171631	PRJNA507768	SRS4097011	SAMN10505255	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267593.sralite.1
Gossypium_trilobum	SRR8267594	SRX5084520	SRP171631	PRJNA507768	SRS4097012	SAMN10505253	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267594.sralite.1
Gossypium_trilobum	SRR8267595	SRX5084521	SRP171631	PRJNA507768	SRS4097013	SAMN10505251	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267595.sralite.1
Gossypium_trilobum	SRR8267596	SRX5084522	SRP171631	PRJNA507768	SRS4097014	SAMN10505249	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267596.sralite.1
Gossypium_trilobum	SRR8267597	SRX5084523	SRP171631	PRJNA507768	SRS4097015	SAMN10505248	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR826/7597/SRR8267597.sralite.1
Gossypium_trilobum	SRR8267598	SRX5084524	SRP171631	PRJNA507768	SRS4097016	SAMN10505304	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267598.sralite.1
Gossypium_trilobum	SRR8267599	SRX5084525	SRP171631	PRJNA507768	SRS4097017	SAMN10505302	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267599.sralite.1
Gossypium_trilobum	SRR8267600	SRX5084526	SRP171631	PRJNA507768	SRS4097018	SAMN10505300	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267600.sralite.1
Gossypium_trilobum	SRR8267601	SRX5084527	SRP171631	PRJNA507768	SRS4097019	SAMN10505298	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267601.sralite.1
Gossypium_trilobum	SRR8267602	SRX5084528	SRP171631	PRJNA507768	SRS4097020	SAMN10505297	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267602.sralite.1
Gossypium_trilobum	SRR8267603	SRX5084529	SRP171631	PRJNA507768	SRS4097021	SAMN10505295	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267603.sralite.1
Gossypium_trilobum	SRR8267604	SRX5084530	SRP171631	PRJNA507768	SRS4097022	SAMN10505294	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267604.sralite.1
Gossypium_trilobum	SRR8267605	SRX5084531	SRP171631	PRJNA507768	SRS4097023	SAMN10505292	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267605.sralite.1
Gossypium_trilobum	SRR8267606	SRX5084532	SRP171631	PRJNA507768	SRS4097024	SAMN10505290	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/267/SRR8267606.sralite.1
Grammomys_surdaster	SRR8756477	SRX5547190	SRP188949	PRJNA526040	SRS4512797	SAMN11172700	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/756/SRR8756477.sralite.1
Grammomys_surdaster	SRR8756478	SRX5547189	SRP188949	PRJNA526040	SRS4512796	SAMN11172699	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8756478/SRR8756478
Grammomys_surdaster	SRR8756475	SRX5547192	SRP188949	PRJNA526040	SRS4512799	SAMN11172702	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/756/SRR8756475.sralite.1
Grammomys_surdaster	SRR8756476	SRX5547191	SRP188949	PRJNA526040	SRS4512798	SAMN11172701	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8756476/SRR8756476
Gymnodraco_acuticeps	SRR8985382	SRX5764617	SRP194137	PRJNA540267	SRS4699011	SAMN11526642	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/985/SRR8985382.sralite.1
Gymnodraco_acuticeps	SRR8985381	SRX5764618	SRP194137	PRJNA540267	SRS4699012	SAMN11526643	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8985381/SRR8985381
Gymnodraco_acuticeps	SRR8985384	SRX5764615	SRP194137	PRJNA540267	SRS4699010	SAMN11526644	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/985/SRR8985384.sralite.1
Gymnodraco_acuticeps	SRR8985383	SRX5764616	SRP194137	PRJNA540267	SRS4699009	SAMN11526645	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8985383/SRR8985383
Gymnodraco_acuticeps	SRR8985378	SRX5764621	SRP194137	PRJNA540267	SRS4699015	SAMN11526646	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8985378/SRR8985378
Gymnodraco_acuticeps	SRR8985377	SRX5764622	SRP194137	PRJNA540267	SRS4699016	SAMN11526647	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8985377/SRR8985377
Gymnodraco_acuticeps	SRR8985380	SRX5764619	SRP194137	PRJNA540267	SRS4699013	SAMN11526648	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/985/SRR8985380.sralite.1
Gymnodraco_acuticeps	SRR8985379	SRX5764620	SRP194137	PRJNA540267	SRS4699014	SAMN11526649	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/985/SRR8985379.sralite.1
Gymnodraco_acuticeps	SRR8985386	SRX5764613	SRP194137	PRJNA540267	SRS4699007	SAMN11526650	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8985386/SRR8985386
Gymnodraco_acuticeps	SRR8985366	SRX5764633	SRP194137	PRJNA540267	SRS4699027	SAMN11526652	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8985366/SRR8985366
Gymnodraco_acuticeps	SRR8985365	SRX5764634	SRP194137	PRJNA540267	SRS4699028	SAMN11526653	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/985/SRR8985365.sralite.1
Gymnodraco_acuticeps	SRR8985364	SRX5764635	SRP194137	PRJNA540267	SRS4699029	SAMN11526654	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/985/SRR8985364.sralite.1
Gymnodraco_acuticeps	SRR8985363	SRX5764636	SRP194137	PRJNA540267	SRS4699030	SAMN11526655	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/985/SRR8985363.sralite.1
Gymnodraco_acuticeps	SRR8985362	SRX5764637	SRP194137	PRJNA540267	SRS4699031	SAMN11526656	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR8985362/SRR8985362
