mass
Aphelenchus_avenae	fishbase 	
Aphelocoma_coerulescens	ADW	mass             77 g
Aphelocoma_coerulescens	ADW	mass             78.7 g
Aphelocoma_coerulescens	EOL	
Aphelocoma_coerulescens	AnAge 	Adult weight       78.7 g
Aphelocoma_coerulescens	fishbase 	
Aphidius_gifuensis	ADW	
Aphidius_gifuensis	EOL	
Aphidius_gifuensis	AnAge 	
Aphidius_gifuensis	fishbase 	
Aphis_craccivora	ADW	
Aphis_craccivora	EOL	
Aphis_craccivora	AnAge 	
Aphis_craccivora	fishbase 	
Aphis_glycines	ADW	
Aphis_glycines	EOL	
Aphis_glycines	AnAge 	
Aphis_glycines	fishbase 	
Aphis_gossypii	ADW	
Aphis_gossypii	EOL	
Aphis_gossypii	AnAge 	
Aphis_gossypii	fishbase 	
Apis_cerana	ADW	
Apis_cerana	EOL	
Apis_cerana	AnAge 	
Apis_cerana	fishbase 	
Apis_dorsata	ADW	
Apis_dorsata	EOL	
Apis_dorsata	AnAge 	
Apis_dorsata	fishbase 	
Apis_florea	ADW	
Apis_florea	EOL	
Apis_florea	AnAge 	
Apis_florea	fishbase 	
Apis_laboriosa	ADW	
Apis_laboriosa	EOL	
Apis_laboriosa	AnAge 	
Apis_laboriosa	fishbase 	
Apis_mellifera	ADW	
Apis_mellifera	EOL	
Apis_mellifera	AnAge 	
Apis_mellifera	fishbase 	
Apium_graveolens	ADW	
Apium_graveolens	EOL	
Apium_graveolens	AnAge 	
Apium_graveolens	fishbase 	
Aplysia_californica	ADW	mass             2.3 (high) kg
Aplysia_californica	ADW	mass             1 kg
Aplysia_californica	EOL	
Aplysia_californica	AnAge 	Adult weig
Aplysia_californica	fishbase 	
Apodemus_sylvaticus	ADW	mass             23.4 g
Apodemus_sylvaticus	EOL	
Apodemus_sylvaticus	AnAge 	Adult weight       23.4 g
Apodemus_sylvaticus	fishbase 	
Apolygus_lucorum	ADW	
Apolygus_lucorum	EOL	
Apolygus_lucorum	AnAge 	
Apolygus_lucorum	fishbase 	
Apostasia_shenzhenica	ADW	
Apostasia_shenzhenica	EOL	
Apostasia_shenzhenica	AnAge 	
Apostasia_shenzhenica	fishbase 	
Apostichopus_japonicus	ADW	
Apostichopus_japonicus	EOL	
Apostichopus_japonicus	AnAge 	
Apostichopus_japonicus	fishbase 	
Aptenodytes_forsteri	ADW	mass             25 to 45 kg
Aptenodytes_forsteri	EOL	
Aptenodytes_forsteri	AnAge 	Adult weight       29,500 g
Aptenodytes_forsteri	fishbase 	
Aptenodytes_patagonicus	ADW	mass             9.3 to 17.3 kg
Aptenodytes_patagonicus	ADW	mass             11.8 kg
Aptenodytes_patagonicus	ADW	mass for king penguin chicks is 430 g
Aptenodytes_patagonicus	ADW	mass of 10 kg
Aptenodytes_patagonicus	EOL	
Aptenodytes_patagonicus	AnAge 	Adult weight       13,037 g
Aptenodytes_patagonicus	fishbase 	
Apteryx_mantelli	ADW	
Apteryx_mantelli	EOL	
Apteryx_mantelli	AnAge 	
Apteryx_mantelli	fishbase 	
Apteryx_rowi	ADW	
Apteryx_rowi	EOL	
Apteryx_rowi	AnAge 	
Apteryx_rowi	fishbase 	
Apus_apus	ADW	mass             44.9 g
Apus_apus	EOL	
Apus_apus	AnAge 	Adult weight       37.6 g
Apus_apus	fishbase 	
Aquila_chrysaetos	ADW	mass             3000 to 6125 g
Aquila_chrysaetos	EOL	
Aquila_chrysaetos	AnAge 	Adult weight       4,800 g
Aquila_chrysaetos	fishbase 	
Arabidopsis_lyrata	ADW	
Arabidopsis_lyrata	EOL	
Arabidopsis_lyrata	AnAge 	
Arabidopsis_lyrata	fishbase 	
Arabidopsis_thaliana	ADW	
Arabidopsis_thaliana	EOL	
Arabidopsis_thaliana	AnAge 	
Arabidopsis_thaliana	fishbase 	
Arachis_ipaensis	ADW	
Arachis_ipaensis	EOL	
Arachis_ipaensis	AnAge 	
Arachis_ipaensis	fishbase 	
Aramus_guarauna	ADW	
Aramus_guarauna	EOL	
Aramus_guarauna	AnAge 	
Aramus_guarauna	fishbase 	
Araneus_ventricosus	ADW	
Araneus_ventricosus	EOL	
Araneus_ventricosus	AnAge 	
Araneus_ventricosus	fishbase 	
Archocentrus_centrarchus	ADW	
Archocentrus_centrarchus	EOL	elagic biomass 	his zone typically extends 100 m
Archocentrus_centrarchus	EOL	may reach upto1000 m
Archocentrus_centrarchus	AnAge 	
Archocentrus_centrarchus	fishbase 	
Arctia_plantaginis	ADW	
Arctia_plantaginis	EOL	
Arctia_plantaginis	AnAge 	
Arctia_plantaginis	fishbase 	
Ardeotis_kori	ADW	mass             5.5 to 19 kg
Ardeotis_kori	EOL	
Ardeotis_kori	AnAge 	
Ardeotis_kori	fishbase 	
Arenaria_interpres	ADW	mass             84 to 190 g
Arenaria_interpres	EOL	
Arenaria_interpres	AnAge 	Adult weight       136 g
Arenaria_interpres	fishbase 	
Argiope_bruennichi	ADW	
Argiope_bruennichi	EOL	
Argiope_bruennichi	AnAge 	
Argiope_bruennichi	fishbase 	
Aricia_agestis	ADW	
Aricia_agestis	EOL	
Aricia_agestis	AnAge 	
Aricia_agestis	fishbase 	
Armadillidium_nasatum	ADW	
Armadillidium_nasatum	EOL	
Armadillidium_nasatum	AnAge 	
Armadillidium_nasatum	fishbase 	
Armadillidium_vulgare	ADW	mass             0.060 to 0.116 g
Armadillidium_vulgare	EOL	
Armadillidium_vulgare	AnAge 	
Armadillidium_vulgare	fishbase 	
Artibeus_jamaicensis	ADW	mass             40 to 60 g
Artibeus_jamaicensis	EOL	
Artibeus_jamaicensis	AnAge 	Adult weight       42.2 g
Artibeus_jamaicensis	fishbase 	
Arvicanthis_niloticus	ADW	masses of 120 g
Arvicanthis_niloticus	ADW	mass             50 to 183 g
Arvicanthis_niloticus	ADW	mass             118 g
Arvicanthis_niloticus	EOL	
Arvicanthis_niloticus	AnAge 	Adult weight       110 g
Arvicanthis_niloticus	fishbase 	
Arvicola_amphibius	ADW	mass             70 to 250 g
Arvicola_amphibius	EOL	
Arvicola_amphibius	AnAge 	Adult weight       120 g
Arvicola_amphibius	fishbase 	
Asarcornis_scutulata	ADW	
Asarcornis_scutulata	EOL	
Asarcornis_scutulata	AnAge 	
Asarcornis_scutulata	fishbase 	
Asbolus_verrucosus	ADW	
Asbolus_verrucosus	EOL	
Asbolus_verrucosus	AnAge 	
Asbolus_verrucosus	fishbase 	
Astatotilapia_calliptera	ADW	
Astatotilapia_calliptera	EOL	
Astatotilapia_calliptera	AnAge 	
Astatotilapia_calliptera	fishbase 	
Asterias_rubens	ADW	
Asterias_rubens	EOL	wet body mass 	show_all_records       495.358 g
Asterias_rubens	AnAge 	
Asterias_rubens	fishbase 	
Astyanax_mexicanus	ADW	
Astyanax_mexicanus	EOL	
Astyanax_mexicanus	AnAge 	
Astyanax_mexicanus	fishbase 	
Athalia_rosae	ADW	
Athalia_rosae	EOL	
Athalia_rosae	AnAge 	
Athalia_rosae	fishbase 	
Athene_cunicularia	ADW	mass             127 to 255 g
Athene_cunicularia	ADW	mass of 8 to 9 g
Athene_cunicularia	EOL	
Athene_cunicularia	AnAge 	Adult weight       150 g
Athene_cunicularia	fishbase 	
Atlantisia_rogersi	ADW	
Atlantisia_rogersi	EOL	* body mass 	     show_all_records       42 g
Atlantisia_rogersi	AnAge 	
Atlantisia_rogersi	fishbase 	
Atractosteus_spatula	ADW	mass             137 (high) kg
Atractosteus_spatula	EOL	
Atractosteus_spatula	AnAge 	
Atractosteus_spatula	fishbase 	max. published weight: 137.0 kg
Atrichornis_clamosus	ADW	
Atrichornis_clamosus	EOL	* body mass 	     show_all_records       37 g
Atrichornis_clamosus	AnAge 	Adult weight       41.525 g
Atrichornis_clamosus	fishbase 	
Atta_cephalotes	ADW	
Atta_cephalotes	EOL	
Atta_cephalotes	AnAge 	
Atta_cephalotes	fishbase 	
Atta_colombica	ADW	
Atta_colombica	EOL	
Atta_colombica	AnAge 	
Atta_colombica	fishbase 	
Austrofundulus_limnaeus	ADW	
Austrofundulus_limnaeus	EOL	
Austrofundulus_limnaeus	AnAge 	
Austrofundulus_limnaeus	fishbase 	
Aythya_fuligula	ADW	mass of 753.0 to 1026.2 g
Aythya_fuligula	ADW	mass             753.0 (male) 629.8 (female) to 1026.2 (male) 906.8 (female) g
Aythya_fuligula	ADW	mass             889.6 (male) 768.3 (female) g
Aythya_fuligula	EOL	
Aythya_fuligula	AnAge 	Adult weight       701.5 g
Aythya_fuligula	fishbase 	
Bactrocera_dorsalis	ADW	
Bactrocera_dorsalis	EOL	
Bactrocera_dorsalis	AnAge 	
Bactrocera_dorsalis	fishbase 	
Bactrocera_latifrons	ADW	
Bactrocera_latifrons	EOL	
Bactrocera_latifrons	AnAge 	
Bactrocera_latifrons	fishbase 	
Bactrocera_neohumeralis	ADW	
Bactrocera_neohumeralis	EOL	
Bactrocera_neohumeralis	AnAge 	
Bactrocera_neohumeralis	fishbase 	
Bactrocera_oleae	ADW	
Bactrocera_oleae	EOL	
Bactrocera_oleae	AnAge 	
Bactrocera_oleae	fishbase 	
Bactrocera_tryoni	ADW	
Bactrocera_tryoni	EOL	
Bactrocera_tryoni	AnAge 	
Bactrocera_tryoni	fishbase 	
Bagarius_yarrelli	ADW	
Bagarius_yarrelli	EOL	
Bagarius_yarrelli	AnAge 	
Bagarius_yarrelli	fishbase 	
Balaeniceps_rex	ADW	
Balaeniceps_rex	EOL	
Balaeniceps_rex	AnAge 	Adult weight       5,984 g
Balaeniceps_rex	fishbase 	
Balaenoptera_acutorostrata	ADW	mass             6000 to 9000 kg
Balaenoptera_acutorostrata	EOL	the water mass
Balaenoptera_acutorostrata	AnAge 	Adult weight       7,500,000 g
Balaenoptera_acutorostrata	fishbase 	
Balaenoptera_musculus	ADW	mass             190000 (high) kg
Balaenoptera_musculus	ADW	mass             190000 kg
Balaenoptera_musculus	EOL	* body mass 	      show_all_records       2 tons
Balaenoptera_musculus	EOL	the water mass
Balaenoptera_musculus	AnAge 	Adult weight       136,000,000 g
Balaenoptera_musculus	fishbase 	
Balearica_regulorum	ADW	mass             3 to 4 kg
Balearica_regulorum	EOL	
Balearica_regulorum	AnAge 	Adult weight       3,372 g
Balearica_regulorum	fishbase 	
Bambusicola_thoracicus	ADW	
Bambusicola_thoracicus	EOL	* body mass 	    show_all_records       297 g
Bambusicola_thoracicus	AnAge 	
Bambusicola_thoracicus	fishbase 	
Baryphthengus_martii	ADW	
Baryphthengus_martii	EOL	* body mass 	    show_all_records       200 g
Baryphthengus_martii	AnAge 	
Baryphthengus_martii	fishbase 	
Batillaria_attramentaria	ADW	
Batillaria_attramentaria	EOL	
Batillaria_attramentaria	AnAge 	
Batillaria_attramentaria	fishbase 	
Belonocnema_kinseyi	ADW	
Belonocnema_kinseyi	EOL	
Belonocnema_kinseyi	AnAge 	
Belonocnema_kinseyi	fishbase 	
Belonocnema_treatae	ADW	
Belonocnema_treatae	EOL	
Belonocnema_treatae	AnAge 	
Belonocnema_treatae	fishbase 	
Bemisia_tabaci	ADW	
Bemisia_tabaci	EOL	
Bemisia_tabaci	AnAge 	
Bemisia_tabaci	fishbase 	
Benincasa_hispida	ADW	
Benincasa_hispida	EOL	
Benincasa_hispida	AnAge 	
Benincasa_hispida	fishbase 	
Beta_vulgaris	ADW	
Beta_vulgaris	EOL	
Beta_vulgaris	AnAge 	
Beta_vulgaris	fishbase 	
Betta_splendens	ADW	
Betta_splendens	EOL	
Betta_splendens	AnAge 	
Betta_splendens	fishbase 	
Bicyclus_anynana	ADW	
Bicyclus_anynana	EOL	
Bicyclus_anynana	AnAge 	Adult weig
Bicyclus_anynana	fishbase 	
Biomphalaria_glabrata	ADW	
Biomphalaria_glabrata	EOL	
Biomphalaria_glabrata	AnAge 	
Biomphalaria_glabrata	fishbase 	
